Species,PlantGeno,Isolate,PlantID,LeafID,LeafPos,Experiment,Replicate,AgarFlat,Lesion.Size,pixelsPERcm
Wl,LA1684,Fd1,1,2,B,96b,96b127,127-1b.jpg,790,86.6692
Wl,LA1684,Ausubel,6,2,B,96a,96a127,127-8a.jpg,2374,92.3854
Wl,LA1684,1.02.04,1,4,A,96a,96a208a,208a-2a.jpg,3551,91.6413
Wl,LA1684,1.05.22,4,1,A,96a,96a208a,208a-5a.jpg,5009,93.403
Wl,LA1684,1.03.04,2,1,A,96a,96a208b,208b-2a.jpg,0.885850915,93.1009
Wl,LA1684,1.04.20,2,1,A,96a,96a208a,208a-2a.jpg,5846,91.6413
Wl,LA1684,2.04.20,3,1,B,96a,96a127,127-3a.jpg,6524,92.4689
Wl,LA1684,Pepper,2,2,B,96b,96b208a,208a-2b.jpg,1562,85.4719
Wl,LA1684,1.03.12,5,1,A,96b,96b127,127-6b.jpg,9637,85.8714
Wl,LA1684,KatieTomato,5,4,B,96a,96a208a,208a-7a.jpg,5857,92.3397
Wl,LA1684,1.02.06,1,2,A,96a,96a127,127-1a.jpg,529,93.5855
Wl,LA1684,1.02.02,4,1,A,96a,96a208a,208a-5a.jpg,2514,93.403
Wl,LA1684,2.04.03,3,5,B,96b,96b127,127-4b.jpg,3388,86.4227
Wl,LA1684,1.05.16,3,1,A,96b,96b208a,208a-3b.jpg,1534,86.8364
Wl,LA1684,DavisNavel,3,4,B,96a,96a208b,208b-4a.jpg,0.984244716,92.5419
Wl,LA1684,BMM,1,5,B,96a,96a127,127-2a.jpg,10947,93.4975
Wl,LA1684,1.01.04,3,3,A,96b,96b208a,208a-4b.jpg,17050,85.703
Wl,LA1684,1.04.15,1,4,A,96a,96a208b,208b-2a.jpg,0,93.1009
Wl,LA1684,1.02.04,1,1,A,96b,96b208a,208a-1b.jpg,812,84.5843
Wl,LA1684,EsparatoFresa,4,4,B,96b,96b127,127-6b.jpg,340,85.8714
Wl,LA1684,FresaSD,5,1,B,96a,96a208b,208b-6a.jpg,0.772715344,92.696
Wl,LA1684,BMM,6,1,B,96a,96a208b,208b-8a.jpg,11834,91.812
Wl,LA1684,1.03.20,2,3,A,96b,96b127,127-2b.jpg,867,86.4574
Wl,LA1684,1.01.15,1,2,A,96b,96b127,127-1b.jpg,578,86.6692
Wl,LA1684,Geranium,1,1,B,96a,96a127,127-1a.jpg,1594,93.5855
Wl,LA1684,1.04.12,2,3,A,96b,96b127,127-2b.jpg,627,86.4574
Wl,LA1684,94.1,5,1,B,96a,96a208a,208a-6a.jpg,4751,91.7585
Wl,LA480,KatieTomato,1,4,B,96a,96a208b,208b-2a.jpg,0.81744512,93.1009
Wl,LA480,DavisNavel,5,1,B,96b,96b127,127-6a.jpg,10149,86.552
Wl,LA480,PhiloMenlo,3,5,B,96a,96a208b,208b-4a.jpg,0.785922121,92.5419
Wl,LA480,1.04.05,5,4,A,96a,96a208b,208b-7a.jpg,0.378632722,91.1269
Wl,LA480,2.04.18,1,3,A,96a,96a127,127-1a.jpg,3645,93.5855
Wl,LA480,2.04.11,1,3,B,96b,96b208b,208b-1b.jpg,6393,85.8203
Wl,LA480,1.04.20,3,4,A,96a,96a127,127-4a.jpg,2694,93.2353
Wl,LA480,94.4,3,3,A,96a,96a208a,208a-4a.jpg,1835,93.0732
Wl,LA480,2.04.21,1,3,B,96b,96b208a,208a-1a.jpg,7986,87.4443
Wl,LA480,1.02.03,5,3,A,96b,96b127,127-7a.jpg,7548,84.6245
Wl,LA480,2004,5,2,A,96a,96a208b,208b-7a.jpg,0.842120805,91.1269
Wl,LA480,1.01.04,4,1,A,96b,96b208b,208b-5b.jpg,6304,85.4283
Wl,LA480,1.05.16,3,4,A,96a,96a208a,208a-4a.jpg,5496,93.0732
Wl,LA480,2.04.03,3,5,B,96b,96b127,127-4a.jpg,1556,86.9074
Wl,LA480,1.04.25,1,1,A,96a,96a208a,208a-1a.jpg,1670,92.7584
Wl,LA480,Grape,3,2,B,96b,96b127,127-3a.jpg,6285,85.605
Wl,LA480,1.04.03,4,2,A,96b,96b127,127-5a.jpg,2883,86.8864
Wl,LA480,Pepper,1,2,B,96a,96a127,127-1a.jpg,3241,93.5855
Wl,LA480,1.03.19,2,3,A,96b,96b208b,208b-2b.jpg,5824,86.4626
Wl,LA480,KGB1,3,3,B,96b,96b208a,208a-4a.jpg,7314,85.0751
Wl,LA480,1.02.17,6,2,A,96b,96b208b,208b-8b.jpg,10386,85.4214
Wl,LA480,Geranium,1,1,B,96b,96b208b,208b-1b.jpg,10161,85.8203
Wl,LA480,KernB1,2,1,B,96a,96a208b,208b-2a.jpg,0.812299923,93.1009
Wl,LA480,2.04.11,1,1,B,96a,96a208b,208b-1a.jpg,0.818053366,92.6094
Wl,LA480,Apple404,3,4,B,96a,96a127,127-4a.jpg,6406,93.2353
Wl,LA480,1.03.20,5,3,A,96b,96b208b,208b-7b.jpg,6167,86.7936
Wl,LA480,1.05.11,2,5,A,96a,96a208b,208b-3a.jpg,0,93
Wl,LA480,KernB2,4,2,B,96a,96a208b,208b-5a.jpg,0.812884504,93.1625
Wl,LA480,Triple3,1,4,A,96a,96a127,127-2a.jpg,8182,93.4975
Wl,LA480,2.04.21,3,4,B,96b,96b127,127-4a.jpg,6111,86.9074
Wl,LA480,Peachy,1,2,B,96a,96a208a,208a-1a.jpg,1494,92.7584
Wl,LA480,KernB1,6,1,B,96b,96b127,127-8a.jpg,9817,86.2279
Wl,LA480,2.04.14,4,5,B,96a,96a208a,208a-6a.jpg,5117,91.7585
Wl,LA480,Gallo2,1,1,B,96a,96a208a,208a-1a.jpg,472,92.7584
Wl,LA480,1.02.04,1,4,A,96a,96a208a,208a-2a.jpg,2132,91.6413
Wl,LA480,1.03.02,6,2,A,96b,96b127,127-8a.jpg,5180,86.2279
Wl,LA480,Fresa525,3,3,B,96a,96a208b,208b-4a.jpg,0.919551222,92.5419
Wl,LA480,1.02.05,4,5,A,96b,96b208b,208b-6b.jpg,2047,86.8116
Wl,LA480,1.04.04,5,2,A,96b,96b208b,208b-7b.jpg,2572,86.7936
Wl,LA480,1.02.06,6,2,A,96b,96b208a,208a-8a.jpg,15072,84.8443
Wl,LA480,2.04.11,5,4,B,96b,96b127,127-7a.jpg,2147,84.6245
Wl,LA480,2004,3,1,A,96b,96b208b,208b-3b.jpg,15584,85.856
Wl,LA480,1.04.25,4,5,A,96b,96b127,127-6a.jpg,4150,86.552
Wl,LA480,1.03.18,3,1,A,96b,96b127,127-3a.jpg,7898,85.605
Wl,LA480,1.03.02,1,1,A,96a,96a208b,208b-1a.jpg,0.753082205,92.6094
Wl,LA480,Rasp,1,1,B,96b,96b127,127-1a.jpg,10985,85.2364
Wl,LA480,1.02.20,1,5,A,96a,96a208b,208b-2a.jpg,0.772641463,93.1009
Wl,LA480,Supersteak,5,5,B,96b,96b208a,208a-8a.jpg,5340,84.8443
Wl,LA480,Molly,2,1,B,96a,96a208b,208b-2a.jpg,0.805915752,93.1009
Wl,LA480,Fresa525,6,2,B,96b,96b208b,208b-8b.jpg,10123,85.4214
Wl,LA480,1.01.03,6,2,A,96a,96a208a,208a-8a.jpg,5471,91.6818
Wl,LA480,KernA2,2,5,B,96a,96a208b,208b-3a.jpg,0.842194786,93
Wl,LA480,Fd2,1,2,B,96a,96a208b,208b-1a.jpg,0.816157462,92.6094
Wl,LA480,1.02.01,3,5,A,96a,96a208a,208a-4a.jpg,16405,93.0732
Wl,LA480,1.02.03,4,2,A,96a,96a208a,208a-5a.jpg,16201,93.403
Wl,LA480,1.03.20,1,5,A,96a,96a208b,208b-2a.jpg,0.720591845,93.1009
Wl,LA480,1.01.04,1,3,A,96a,96a208a,208a-1a.jpg,5199,92.7584
Wl,LA480,1.02.01,4,5,A,96b,96b208a,208a-6a.jpg,11510,85.7956
Wl,LA480,1.04.19,5,1,A,96a,96a208b,208b-6a.jpg,0.801723373,92.696
Wl,LA480,1.04.25,1,4,A,96b,96b208a,208a-2a.jpg,5438,87.1436
Wl,LA480,1.02.18,3,2,B,96a,96a127,127-3a.jpg,2700,92.4689
Wl,LA480,EsparatoFresa,5,4,A,96a,96a127,127-7a.jpg,9061,92.838
Wl,LA480,2.04.14,4,4,B,96b,96b208b,208b-6b.jpg,8308,86.8116
Wl,LA480,1.01.02,4,1,A,96b,96b208a,208a-5a.jpg,18343,85.5249
Wl,LA480,1.03.19,1,2,A,96a,96a208b,208b-1a.jpg,0.781456672,92.6094
Wl,LA480,KGB2,1,3,B,96b,96b208a,208a-1a.jpg,5467,87.4443
Wl,LA480,2.04.18,4,2,B,96b,96b127,127-5a.jpg,5648,86.8864
Wl,LA480,KGB1,1,4,B,96a,96a208a,208a-2a.jpg,1698,91.6413
Wl,LA480,BPA1,5,2,B,96a,96a127,127-7a.jpg,7947,92.838
Wl,LA480,1.02.15,4,2,A,96a,96a127,127-5a.jpg,1449,92.812
Wl,LA480,1.04.05,3,4,A,96b,96b208b,208b-4b.jpg,5410,86.5416
Wl,LA480,2.04.03,5,5,A,96a,96a208a,208a-8a.jpg,6340,91.6818
Wl,LA480,1.02.03,5,1,A,96b,96b208b,208b-6b.jpg,6072,86.8116
Wl,LA480,1.03.04,4,2,A,96b,96b127,127-5a.jpg,2962,86.8864
Wl,LA480,MEAP6G,4,3,B,96b,96b127,127-5a.jpg,3861,86.8864
Wl,LA480,1.05.11,1,1,A,96b,96b127,127-1a.jpg,6535,85.2364
Wl,LA480,1.04.12,5,4,A,96b,96b208b,208b-7b.jpg,4775,86.7936
Wl,LA480,NobleRot,3,2,B,96a,96a208a,208a-3a.jpg,2958,91.5014
Wl,LA480,Peachy,4,4,B,96a,96a208b,208b-6a.jpg,0,92.696
Wl,LA480,1.05.16,5,3,A,96a,96a208b,208b-7a.jpg,0.786075613,91.1269
Wl,LA480,Navel,3,5,B,96b,96b208b,208b-4b.jpg,2616,86.5416
Wl,LA480,Ausubel,6,2,B,96a,96a127,127-8a.jpg,4573,92.3854
Wl,LA480,KernA2,4,4,B,96a,96a127,127-6a.jpg,10854,91.7335
Wl,LA480,KernB2,4,4,B,96b,96b208b,208b-6b.jpg,13231,86.8116
Wl,LA480,2.04.14,4,3,B,96a,96a127,127-5a.jpg,2825,92.812
Wl,LA480,94.4,3,5,A,96b,96b127,127-4a.jpg,10819,86.9074
Wl,LA480,1.04.19,3,5,A,96b,96b208a,208a-4a.jpg,17777,85.0751
Wl,LA480,94.1,5,1,B,96a,96a208b,208b-6a.jpg,0.800344549,92.696
Wl,LA480,Gallo1,2,3,B,96b,96b208b,208b-2b.jpg,3251,86.4626
Wl,LA480,1.04.20,3,5,A,96a,96a208b,208b-4a.jpg,0.773052235,92.5419
Wl,LA480,Rose,2,5,B,96a,96a208a,208a-3a.jpg,1598,91.5014
Wl,LA480,1.04.04,5,2,A,96a,96a208a,208a-7a.jpg,3250,92.3397
Wl,LA480,Gallo1,2,5,B,96a,96a208a,208a-3a.jpg,1247,91.5014
Wl,LA480,1.04.03,5,1,A,96b,96b208a,208a-6a.jpg,7472,85.7956
Wl,LA480,Pepper,4,1,B,96b,96b208b,208b-5b.jpg,6775,85.4283
Wl,LA480,1.04.17,6,1,A,96a,96a208b,208b-8a.jpg,490,91.812
Wl,LA480,2.04.08,5,2,B,96b,96b208a,208a-7a.jpg,27754,85.6421
Wl,LA480,1.01.03,2,1,A,96b,96b127,127-2a.jpg,14926,84.162
Wl,LA480,1.05.04,4,4,A,96b,96b208b,208b-6b.jpg,3971,86.8116
Wl,LA480,Mex03,5,4,B,96a,96a208a,208a-7a.jpg,1280,92.3397
Wl,LA480,Rasp,4,2,B,96a,96a127,127-5a.jpg,2339,92.812
Wl,LA480,94.4,1,4,B,96a,96a127,127-2a.jpg,3627,93.4975
Wl,LA480,B05.10,2,5,B,96b,96b127,127-3a.jpg,214,85.605
Wl,LA480,Molly,1,2,B,96b,96b208b,208b-1b.jpg,9093,85.8203
Wl,LA480,Grape,4,5,B,96b,96b208a,208a-6a.jpg,8230,85.7956
Wl,LA480,2.04.09,3,2,A,96a,96a127,127-3a.jpg,2648,92.4689
Wl,LA480,2.04.08,6,1,B,96b,96b127,127-8a.jpg,11310,86.2279
Wl,LA480,Grape,5,1,B,96b,96b208b,208b-6b.jpg,5823,86.8116
Wl,LA480,1.05.17,5,1,A,96b,96b127,127-6a.jpg,9594,86.552
Wl,LA480,1.01.01,2,5,A,96b,96b208a,208a-3a.jpg,4840,86.2699
Wl,LA480,Rose,3,1,B,96b,96b127,127-3a.jpg,2840,85.605
Wl,LA480,1.03.18,3,3,A,96b,96b208b,208b-4b.jpg,11804,86.5416
Wl,LA480,1.05.16,2,5,A,96a,96a127,127-3a.jpg,2331,92.4689
Wl,LA480,1.04.15,2,5,B,96a,96a127,127-3a.jpg,1071,92.4689
Wl,LA480,1.05.22,4,5,A,96a,96a208b,208b-6a.jpg,0.833172712,92.696
Wl,LA480,1.01.04,3,3,A,96b,96b208a,208a-4a.jpg,7273,85.0751
Wl,LA480,PepperSub,1,1,B,96b,96b208a,208a-1a.jpg,8757,87.4443
Wl,LA480,Fresa525,5,4,B,96b,96b127,127-7a.jpg,3746,84.6245
Wl,LA480,1.03.04,2,1,A,96a,96a208b,208b-2a.jpg,0.807255894,93.1009
Wl,LA480,KernA2,5,5,B,96b,96b208b,208b-8b.jpg,16017,85.4214
Wl,LA480,1.02.06,5,2,A,96b,96b208b,208b-7b.jpg,1221,86.7936
Wl,LA480,1.03.22,1,3,A,96a,96a127,127-1a.jpg,2503,93.5855
Wl,LA480,2.04.20,3,5,B,96a,96a208a,208a-4a.jpg,19008,93.0732
Wl,LA480,2004,2,5,A,96b,96b127,127-3a.jpg,273,85.605
Wl,LA480,KGB1,1,2,B,96a,96a208b,208b-1a.jpg,0.696267743,92.6094
Wl,LA480,2.04.09,5,2,B,96a,96a208b,208b-7a.jpg,0.885723066,91.1269
Wl,LA480,1.01.06,5,3,A,96a,96a208b,208b-7a.jpg,0.827216435,91.1269
Wl,LA480,Grape,5,1,B,96a,96a208a,208a-6a.jpg,3229,91.7585
Wl,LA480,Gallo3,2,1,B,96b,96b127,127-2a.jpg,10376,84.162
Wl,LA480,Peachy,6,1,B,96a,96a127,127-8a.jpg,1833,92.3854
Wl,LA480,1.02.05,4,2,A,96b,96b208a,208a-5a.jpg,11703,85.5249
Wl,LA480,1.05.24,5,4,A,96b,96b127,127-7a.jpg,1572,84.6245
Wl,LA480,FresaSD,5,5,B,96b,96b127,127-8a.jpg,4604,86.2279
Wl,LA480,Acacia,4,1,B,96a,96a127,127-5a.jpg,3397,92.812
Wl,LA480,1.04.12,1,5,A,96b,96b127,127-2a.jpg,3086,84.162
Wl,LA480,Triple3,2,5,B,96b,96b208a,208a-3a.jpg,10471,86.2699
Wl,LA480,Rose,5,5,A,96a,96a127,127-8a.jpg,2901,92.3854
Wl,LA480,PepperSub,4,2,B,96b,96b208b,208b-5b.jpg,10803,85.4283
Wl,LA480,1.05.24,5,4,A,96a,96a127,127-7a.jpg,527,92.838
Wl,LA480,1.03.20,1,3,B,96a,96a127,127-1a.jpg,1523,93.5855
Wl,LA480,1.04.19,1,5,A,96a,96a208a,208a-2a.jpg,1220,91.6413
Wl,LA480,1.05.17,6,1,A,96a,96a208b,208b-8a.jpg,322,91.812
Wl,LA480,1.05.17,1,2,A,96b,96b208b,208b-1b.jpg,7524,85.8203
Wl,LA480,2.04.04,5,3,B,96b,96b127,127-7a.jpg,15942,84.6245
Wl,LA480,2.04.08,3,1,B,96b,96b208b,208b-3b.jpg,17550,85.856
Wl,LA480,1.02.01,1,2,A,96b,96b127,127-1a.jpg,7697,85.2364
Wl,LA480,1.04.02,1,2,A,96b,96b208a,208a-1a.jpg,7182,87.4443
Wl,LA480,1.03.04,5,4,A,96a,96a208a,208a-7a.jpg,4787,92.3397
Wl,LA480,1.02.05,6,2,A,96b,96b127,127-8a.jpg,4140,86.2279
Wl,LA480,1.02.15,5,2,A,96b,96b208a,208a-7a.jpg,19162,85.6421
Wl,LA480,1.03.19,2,1,A,96b,96b208a,208a-2a.jpg,4344,87.1436
Wl,LA480,2.04.11,5,2,B,96a,96a127,127-7a.jpg,4076,92.838
Wl,LA480,1.03.04,1,3,A,96b,96b208b,208b-1b.jpg,6780,85.8203
Wl,LA480,1.01.15,4,2,A,96a,96a208b,208b-5a.jpg,0.75234363,93.1625
Wl,LA480,Mex03,4,3,B,96a,96a208b,208b-5a.jpg,0.832587245,93.1625
Wl,LA480,B05.10,5,4,B,96a,96a127,127-7a.jpg,6287,92.838
Wl,LA480,Geranium,3,4,B,96b,96b208a,208a-4a.jpg,7263,85.0751
Wl,LA480,KGB2,5,5,B,96a,96a127,127-8a.jpg,3646,92.3854
Wl,LA480,Navel,5,5,B,96b,96b208a,208a-8a.jpg,954,84.8443
Wl,LA480,2.04.08,1,4,B,96a,96a127,127-2a.jpg,3505,93.4975
Wl,LA480,1.05.17,3,2,A,96a,96a208a,208a-3a.jpg,2774,91.5014
Wl,LA480,Gallo3,4,5,B,96b,96b208b,208b-6b.jpg,3336,86.8116
Wl,LA480,1.04.02,6,1,A,96a,96a208a,208a-8a.jpg,1391,91.6818
Wl,LA480,BMM,4,1,B,96b,96b127,127-5a.jpg,2291,86.8864
Wl,LA480,1.04.03,6,1,A,96a,96a127,127-8a.jpg,1702,92.3854
Wl,LA480,Rose,1,5,B,96a,96a208b,208b-2a.jpg,0.777525493,93.1009
Wl,LA480,DavisNavel,5,5,B,96a,96a208a,208a-8a.jpg,661,91.6818
Wl,LA480,Ausubel,5,2,B,96b,96b127,127-7a.jpg,12503,84.6245
Wl,LA480,1.05.17,5,2,A,96a,96a127,127-7a.jpg,1137,92.838
Wl,LA480,Apple404,1,4,B,96a,96a208b,208b-2a.jpg,0.822141427,93.1009
Wl,LA480,1.04.17,4,5,A,96b,96b208b,208b-6b.jpg,3922,86.8116
Wl,LA480,Navel,3,1,B,96a,96a127,127-3a.jpg,1322,92.4689
Wl,LA480,1.03.18,1,2,A,96a,96a208a,208a-1a.jpg,2824,92.7584
Wl,LA480,1.04.15,1,4,A,96a,96a208b,208b-2a.jpg,0.822400306,93.1009
Wl,LA480,KernB1,4,5,B,96a,96a208a,208a-6a.jpg,2263,91.7585
Wl,LA480,Grape,3,2,B,96a,96a127,127-3a.jpg,3064,92.4689
Wl,LA480,Fd1,2,1,B,96a,96a208a,208a-2a.jpg,3839,91.6413
Wl,LA480,UKRazz,1,4,A,96b,96b127,127-2a.jpg,12164,84.162
Wl,LA480,1.04.15,1,4,A,96a,96a208a,208a-2a.jpg,1484,91.6413
Wl,LA480,KernB1,3,4,B,96a,96a127,127-4a.jpg,6699,93.2353
Wl,LA480,2.04.17,1,4,B,96b,96b208a,208a-2a.jpg,6538,87.1436
Wl,LA480,1.02.05,3,1,A,96a,96a208a,208a-3a.jpg,4449,91.5014
Wl,LA480,1.04.17,4,2,A,96a,96a208a,208a-5a.jpg,7648,93.403
Wl,LA480,1.04.05,5,1,A,96a,96a127,127-6a.jpg,1251,91.7335
Wl,LA480,2.04.12,4,4,B,96b,96b208a,208a-6a.jpg,14712,85.7956
Wl,LA480,2.04.20,6,2,B,96b,96b208a,208a-8a.jpg,14612,84.8443
Wl,LA480,1.04.05,3,3,A,96a,96a208a,208a-4a.jpg,1217,93.0732
Wl,LA480,1.05.24,5,5,A,96b,96b208b,208b-8b.jpg,3971,85.4214
Wl,LA480,1.05.04,4,2,A,96b,96b208a,208a-5a.jpg,9362,85.5249
Wl,LA480,KGB1,4,3,B,96b,96b208b,208b-5b.jpg,3643,85.4283
Wl,LA480,Supersteak,6,1,A,96a,96a127,127-8a.jpg,1622,92.3854
Wl,LA480,1.02.06,3,2,A,96a,96a208a,208a-3a.jpg,433,91.5014
Wl,LA480,PepperSub,3,1,B,96a,96a208a,208a-3a.jpg,1414,91.5014
Wl,LA480,Fresa525,1,3,B,96a,96a127,127-1a.jpg,3122,93.5855
Wl,LA480,UKRazz,3,5,B,96a,96a127,127-4a.jpg,2344,93.2353
Wl,LA480,2.04.20,3,5,B,96a,96a208b,208b-4a.jpg,0.822714484,92.5419
Wl,LA480,BPA1,3,2,B,96b,96b208a,208a-3a.jpg,5179,86.2699
Wl,LA480,1.02.18,4,5,A,96a,96a208b,208b-6a.jpg,0.826687321,92.696
Wl,LA480,1.04.12,5,4,A,96b,96b208a,208a-7a.jpg,1751,85.6421
Wl,LA480,Ausubel,5,1,B,96b,96b208a,208a-6a.jpg,11513,85.7956
Wl,LA480,KatieTomato,5,3,B,96b,96b208b,208b-7b.jpg,10276,86.7936
Wl,LA480,Geranium,1,5,B,96a,96a208a,208a-2a.jpg,1229,91.6413
Wl,LA480,1.02.03,5,5,A,96b,96b208a,208a-8a.jpg,5105,84.8443
Wl,LA480,1.04.21,1,5,A,96a,96a208a,208a-2a.jpg,1984,91.6413
Wl,LA480,1.02.15,2,1,A,96b,96b127,127-2a.jpg,5086,84.162
Wl,LA480,1.01.02,2,5,A,96a,96a208b,208b-3a.jpg,0.844351264,93
Wl,LA480,1.01.06,1,2,A,96a,96a208a,208a-1a.jpg,1531,92.7584
Wl,LA480,1.01.04,5,1,A,96a,96a208b,208b-6a.jpg,0.776577346,92.696
Wl,LA480,1.03.22,1,3,A,96b,96b127,127-1a.jpg,1440,85.2364
Wl,LA480,1.03.19,6,2,A,96a,96a208a,208a-8a.jpg,1396,91.6818
Wl,LA480,UKRazz,1,2,A,96b,96b208a,208a-1a.jpg,4883,87.4443
Wl,LA480,Gallo2,3,4,B,96b,96b208b,208b-4b.jpg,13124,86.5416
Wl,LA480,Fd1,4,1,B,96a,96a208b,208b-5a.jpg,0.786749672,93.1625
Wl,LA480,2.04.08,5,5,B,96a,96a208a,208a-8a.jpg,3107,91.6818
Wl,LA480,1.03.19,2,1,B,96a,96a127,127-2a.jpg,2001,93.4975
Wl,LA480,Peachy,2,3,B,96b,96b208b,208b-2b.jpg,2789,86.4626
Wl,LA480,Geranium,1,1,A,96a,96a127,127-1a.jpg,12952,93.5855
Wl,LA480,Rose,5,4,B,96b,96b208a,208a-7a.jpg,317,85.6421
Wl,LA480,2.04.14,5,4,B,96a,96a208b,208b-7a.jpg,0.775760256,91.1269
Wl,LA480,EsparatoFresa,4,5,B,96b,96b208b,208b-6b.jpg,553,86.8116
Wl,LA480,1.01.03,6,1,A,96b,96b208a,208a-8a.jpg,9970,84.8443
Wl,LA480,2.04.04,6,1,B,96b,96b208a,208a-8a.jpg,14016,84.8443
Wl,LA480,1.03.22,5,5,A,96a,96a208b,208b-8a.jpg,1838,91.812
Wl,LA480,1.01.01,3,2,B,96b,96b208b,208b-3b.jpg,9754,85.856
Wl,LA480,1.05.24,5,1,A,96a,96a208a,208a-6a.jpg,607,91.7585
Wl,LA480,KernB2,1,3,B,96a,96a208a,208a-1a.jpg,7246,92.7584
Wl,LA480,2.04.04,5,5,B,96b,96b208b,208b-8b.jpg,14272,85.4214
Wl,LA480,2.04.20,6,1,B,96b,96b208b,208b-8b.jpg,10459,85.4214
Wl,LA480,1.04.21,2,5,A,96b,96b208a,208a-3a.jpg,6445,86.2699
Wl,LA480,94.1,5,3,B,96a,96a127,127-7a.jpg,1901,92.838
Wl,LA480,2.04.21,3,1,B,96a,96a208a,208a-3a.jpg,1804,91.5014
Wl,LA480,1.01.03,3,2,A,96b,96b208b,208b-3b.jpg,13958,85.856
Wl,LA480,1.01.15,4,4,A,96a,96a208a,208a-6a.jpg,4786,91.7585
Wl,LA480,Mex03,4,4,B,96a,96a127,127-6a.jpg,2648,91.7335
Wl,LA480,1.04.21,5,4,A,96a,96a208b,208b-7a.jpg,0.802991442,91.1269
Wl,LA480,1.02.16,1,1,A,96b,96b208b,208b-1b.jpg,6857,85.8203
Wl,LA480,Triple3,6,1,B,96a,96a208b,208b-8a.jpg,1276,91.812
Wl,LA480,1.03.12,4,5,A,96a,96a127,127-6a.jpg,1357,91.7335
Wl,LA480,1.05.14,2,1,A,96b,96b208a,208a-2a.jpg,12620,87.1436
Wl,LA480,BMM,2,1,B,96a,96a208a,208a-2a.jpg,1200,91.6413
Wl,LA480,1.02.04,1,2,A,96a,96a208b,208b-1a.jpg,0.845455738,92.6094
Wl,LA480,Supersteak,1,5,B,96b,96b127,127-2a.jpg,6414,84.162
Wl,LA480,Apple517,4,2,B,96a,96a127,127-5a.jpg,2470,92.812
Wl,LA480,KGB2,5,5,B,96b,96b127,127-8a.jpg,13680,86.2279
Wl,LA480,Fd1,2,5,B,96b,96b208a,208a-3a.jpg,7874,86.2699
Wl,LA480,2.04.17,2,2,B,96b,96b208b,208b-2b.jpg,3840,86.4626
Wl,LA480,1.02.02,4,1,B,96b,96b127,127-5a.jpg,1097,86.8864
Wl,LA480,1.05.14,4,3,A,96a,96a208b,208b-5a.jpg,0.834773031,93.1625
Wl,LA480,Rasp,3,2,B,96a,96a208a,208a-3a.jpg,2849,91.5014
Wl,LA480,1.04.25,4,2,A,96b,96b208b,208b-5b.jpg,8007,85.4283
Wl,LA480,2.04.03,1,1,A,96a,96a208b,208b-1a.jpg,0.798764731,92.6094
Wl,LA480,B05.10,3,3,B,96b,96b208b,208b-4b.jpg,12656,86.5416
Wl,LA480,1.03.23,1,1,A,96b,96b208a,208a-1a.jpg,9884,87.4443
Wl,LA480,1.02.16,3,2,A,96a,96a208b,208b-3a.jpg,0.738956366,93
Wl,LA480,1.01.01,2,1,A,96a,96a127,127-2a.jpg,3938,93.4975
Wl,LA480,94.4,3,3,A,96a,96a208b,208b-4a.jpg,0.888636823,92.5419
Wl,LA480,Pepper,5,3,B,96b,96b127,127-7a.jpg,9405,84.6245
Wl,LA480,Fd2,5,3,B,96a,96a127,127-7a.jpg,3054,92.838
Wl,LA480,2.04.17,3,2,B,96a,96a208b,208b-3a.jpg,0.848658209,93
Wl,LA480,FresaSD,5,1,B,96a,96a208b,208b-6a.jpg,0.846082911,92.696
Wl,LA480,1.02.20,3,1,A,96a,96a127,127-3a.jpg,1269,92.4689
Wl,LA480,1.03.04,1,3,A,96b,96b208a,208a-1a.jpg,6320,87.4443
Wl,LA480,1.02.17,6,2,A,96b,96b208a,208a-8a.jpg,8863,84.8443
Wl,LA480,1.01.01,5,3,A,96a,96a208a,208a-7a.jpg,1762,92.3397
Wl,LA480,1.04.01,4,1,A,96b,96b208a,208a-5a.jpg,13867,85.5249
Wl,LA480,1.01.04,3,1,A,96b,96b127,127-3a.jpg,7669,85.605
Wl,LA480,1.04.21,4,3,A,96b,96b127,127-5a.jpg,2790,86.8864
Wl,LA480,1.03.02,3,2,A,96b,96b208a,208a-3a.jpg,7768,86.2699
Wl,LA480,UKRazz,1,5,B,96a,96a208b,208b-2a.jpg,0.832072297,93.1009
Wl,LA480,Molly,4,5,B,96b,96b127,127-6a.jpg,2572,86.552
Wl,LA480,1.01.06,3,4,A,96b,96b127,127-4a.jpg,3194,86.9074
Wl,LA480,1.04.20,2,1,A,96a,96a208a,208a-2a.jpg,2653,91.6413
Wl,LA480,1.03.16,5,2,A,96a,96a208a,208a-7a.jpg,1061,92.3397
Wl,LA480,1.04.02,1,5,A,96a,96a127,127-2a.jpg,1900,93.4975
Wl,LA480,1.05.16,3,1,A,96b,96b208a,208a-3a.jpg,16468,86.2699
Wl,LA480,2.04.11,4,4,B,96a,96a208a,208a-6a.jpg,5466,91.7585
Wl,LA480,2.04.03,2,4,B,96b,96b208b,208b-2b.jpg,5276,86.4626
Wl,LA480,1.05.16,5,4,A,96b,96b127,127-7a.jpg,1492,84.6245
Wl,LA480,EsparatoFresa,4,4,B,96b,96b127,127-6a.jpg,429,86.552
Wl,LA480,Ausubel,4,5,B,96a,96a208b,208b-6a.jpg,0.643778409,92.696
